\2025-01-28 10:18:38,833 __main__ INFO Loading UtacGame...
2025-01-28 12:10:56,971 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:10:56,971 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:10:56,971 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:10:56,972 tacult.pit INFO NNMCTS_sims512                    2280.8      48    41      0      7    85.4%     0.0%    14.6%
2025-01-28 12:10:56,972 tacult.pit INFO NNMCTS_sims64                     1891.3      40    19      8     13    47.5%    20.0%    32.5%
2025-01-28 12:10:56,972 tacult.pit INFO NNMCTS_sims256                    1882.0      24    18      1      5    75.0%     4.2%    20.8%
2025-01-28 12:10:56,972 tacult.pit INFO NNMCTS_sims128                    1719.1      32    18      4     10    56.2%    12.5%    31.2%
2025-01-28 12:10:56,972 tacult.pit INFO NNMCTS_sims16                     1670.7      16    15      0      1    93.8%     0.0%     6.2%
2025-01-28 12:10:56,972 tacult.pit INFO NNMCTS_sims32                     1504.8       8     0      4      4     0.0%    50.0%    50.0%
2025-01-28 12:10:56,973 tacult.pit INFO NNMCTS_sims4                      1494.5      24    10      9      5    41.7%    37.5%    20.8%
2025-01-28 12:10:56,973 tacult.pit INFO NNMCTS_sims2                      1486.7      24     6     14      4    25.0%    58.3%    16.7%
2025-01-28 12:10:56,973 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:10:56,973 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:10:56,973 tacult.pit INFO Random                            1173.1      32     3     28      1     9.4%    87.5%     3.1%
2025-01-28 12:10:56,973 tacult.pit INFO RawMCTS_sims64_rollouts8          1116.9      40     7     29      4    17.5%    72.5%    10.0%
2025-01-28 12:10:56,973 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:10:56,974 tacult.pit INFO Playing match: NNMCTS_sims64 vs Random
2025-01-28 12:12:05,303 tacult.pit INFO 
Statistics After Match: NNMCTS_sims64 vs Random
2025-01-28 12:12:05,303 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:12:05,303 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:12:05,304 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:12:05,304 tacult.pit INFO NNMCTS_sims512                    2280.8      48    41      0      7    85.4%     0.0%    14.6%
2025-01-28 12:12:05,304 tacult.pit INFO NNMCTS_sims64                     1898.4      48    27      8     13    56.2%    16.7%    27.1%
2025-01-28 12:12:05,304 tacult.pit INFO NNMCTS_sims256                    1882.0      24    18      1      5    75.0%     4.2%    20.8%
2025-01-28 12:12:05,304 tacult.pit INFO NNMCTS_sims128                    1719.1      32    18      4     10    56.2%    12.5%    31.2%
2025-01-28 12:12:05,305 tacult.pit INFO NNMCTS_sims16                     1670.7      16    15      0      1    93.8%     0.0%     6.2%
2025-01-28 12:12:05,305 tacult.pit INFO NNMCTS_sims32                     1504.8       8     0      4      4     0.0%    50.0%    50.0%
2025-01-28 12:12:05,305 tacult.pit INFO NNMCTS_sims4                      1494.5      24    10      9      5    41.7%    37.5%    20.8%
2025-01-28 12:12:05,305 tacult.pit INFO NNMCTS_sims2                      1486.7      24     6     14      4    25.0%    58.3%    16.7%
2025-01-28 12:12:05,305 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:12:05,305 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:12:05,305 tacult.pit INFO Random                            1164.6      40     3     36      1     7.5%    90.0%     2.5%
2025-01-28 12:12:05,306 tacult.pit INFO RawMCTS_sims64_rollouts8          1116.9      40     7     29      4    17.5%    72.5%    10.0%
2025-01-28 12:12:05,306 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:12:05,306 tacult.pit INFO Playing match: NNMCTS_sims32 vs RawMCTS_sims64_rollouts8
2025-01-28 12:13:08,784 tacult.pit INFO 
Statistics After Match: NNMCTS_sims32 vs RawMCTS_sims64_rollouts8
2025-01-28 12:13:08,784 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:13:08,784 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:13:08,784 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:13:08,784 tacult.pit INFO NNMCTS_sims512                    2280.8      48    41      0      7    85.4%     0.0%    14.6%
2025-01-28 12:13:08,784 tacult.pit INFO NNMCTS_sims64                     1898.4      48    27      8     13    56.2%    16.7%    27.1%
2025-01-28 12:13:08,784 tacult.pit INFO NNMCTS_sims256                    1882.0      24    18      1      5    75.0%     4.2%    20.8%
2025-01-28 12:13:08,785 tacult.pit INFO NNMCTS_sims128                    1719.1      32    18      4     10    56.2%    12.5%    31.2%
2025-01-28 12:13:08,785 tacult.pit INFO NNMCTS_sims16                     1670.7      16    15      0      1    93.8%     0.0%     6.2%
2025-01-28 12:13:08,785 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:13:08,785 tacult.pit INFO NNMCTS_sims4                      1494.5      24    10      9      5    41.7%    37.5%    20.8%
2025-01-28 12:13:08,785 tacult.pit INFO NNMCTS_sims2                      1486.7      24     6     14      4    25.0%    58.3%    16.7%
2025-01-28 12:13:08,785 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:13:08,785 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:13:08,785 tacult.pit INFO Random                            1164.6      40     3     36      1     7.5%    90.0%     2.5%
2025-01-28 12:13:08,785 tacult.pit INFO RawMCTS_sims64_rollouts8          1078.2      48     7     37      4    14.6%    77.1%     8.3%
2025-01-28 12:13:08,785 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:13:08,785 tacult.pit INFO Playing match: NNMCTS_sims16 vs NNMCTS_sims128
2025-01-28 12:16:01,284 tacult.pit INFO 
Statistics After Match: NNMCTS_sims16 vs NNMCTS_sims128
2025-01-28 12:16:01,284 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:16:01,284 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:16:01,284 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:16:01,284 tacult.pit INFO NNMCTS_sims512                    2280.8      48    41      0      7    85.4%     0.0%    14.6%
2025-01-28 12:16:01,284 tacult.pit INFO NNMCTS_sims64                     1898.4      48    27      8     13    56.2%    16.7%    27.1%
2025-01-28 12:16:01,284 tacult.pit INFO NNMCTS_sims256                    1882.0      24    18      1      5    75.0%     4.2%    20.8%
2025-01-28 12:16:01,284 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:16:01,285 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:16:01,285 tacult.pit INFO NNMCTS_sims16                     1551.5      24    15      6      3    62.5%    25.0%    12.5%
2025-01-28 12:16:01,285 tacult.pit INFO NNMCTS_sims4                      1494.5      24    10      9      5    41.7%    37.5%    20.8%
2025-01-28 12:16:01,285 tacult.pit INFO NNMCTS_sims2                      1486.7      24     6     14      4    25.0%    58.3%    16.7%
2025-01-28 12:16:01,285 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:16:01,285 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:16:01,285 tacult.pit INFO Random                            1164.6      40     3     36      1     7.5%    90.0%     2.5%
2025-01-28 12:16:01,285 tacult.pit INFO RawMCTS_sims64_rollouts8          1078.2      48     7     37      4    14.6%    77.1%     8.3%
2025-01-28 12:16:01,285 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:16:01,285 tacult.pit INFO Playing match: NNMCTS_sims2 vs NNMCTS_sims256
2025-01-28 12:21:29,476 tacult.pit INFO 
Statistics After Match: NNMCTS_sims2 vs NNMCTS_sims256
2025-01-28 12:21:29,477 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:21:29,477 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:21:29,477 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:21:29,477 tacult.pit INFO NNMCTS_sims512                    2280.8      48    41      0      7    85.4%     0.0%    14.6%
2025-01-28 12:21:29,477 tacult.pit INFO NNMCTS_sims64                     1898.4      48    27      8     13    56.2%    16.7%    27.1%
2025-01-28 12:21:29,478 tacult.pit INFO NNMCTS_sims256                    1850.6      32    23      1      8    71.9%     3.1%    25.0%
2025-01-28 12:21:29,478 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:21:29,478 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:21:29,478 tacult.pit INFO NNMCTS_sims16                     1551.5      24    15      6      3    62.5%    25.0%    12.5%
2025-01-28 12:21:29,478 tacult.pit INFO NNMCTS_sims2                      1514.6      32     6     19      7    18.8%    59.4%    21.9%
2025-01-28 12:21:29,478 tacult.pit INFO NNMCTS_sims4                      1494.5      24    10      9      5    41.7%    37.5%    20.8%
2025-01-28 12:21:29,478 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:21:29,478 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:21:29,478 tacult.pit INFO Random                            1164.6      40     3     36      1     7.5%    90.0%     2.5%
2025-01-28 12:21:29,478 tacult.pit INFO RawMCTS_sims64_rollouts8          1078.2      48     7     37      4    14.6%    77.1%     8.3%
2025-01-28 12:21:29,478 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:21:29,478 tacult.pit INFO Playing match: NNMCTS_sims2 vs NNMCTS_sims4
2025-01-28 12:21:38,471 tacult.pit INFO 
Statistics After Match: NNMCTS_sims2 vs NNMCTS_sims4
2025-01-28 12:21:38,472 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:21:38,472 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:21:38,472 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:21:38,472 tacult.pit INFO NNMCTS_sims512                    2280.8      48    41      0      7    85.4%     0.0%    14.6%
2025-01-28 12:21:38,472 tacult.pit INFO NNMCTS_sims64                     1898.4      48    27      8     13    56.2%    16.7%    27.1%
2025-01-28 12:21:38,472 tacult.pit INFO NNMCTS_sims256                    1850.6      32    23      1      8    71.9%     3.1%    25.0%
2025-01-28 12:21:38,472 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:21:38,472 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:21:38,473 tacult.pit INFO NNMCTS_sims16                     1551.5      24    15      6      3    62.5%    25.0%    12.5%
2025-01-28 12:21:38,473 tacult.pit INFO NNMCTS_sims2                      1522.6      40     8     20     12    20.0%    50.0%    30.0%
2025-01-28 12:21:38,473 tacult.pit INFO NNMCTS_sims4                      1486.4      32    11     11     10    34.4%    34.4%    31.2%
2025-01-28 12:21:38,473 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:21:38,473 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:21:38,473 tacult.pit INFO Random                            1164.6      40     3     36      1     7.5%    90.0%     2.5%
2025-01-28 12:21:38,473 tacult.pit INFO RawMCTS_sims64_rollouts8          1078.2      48     7     37      4    14.6%    77.1%     8.3%
2025-01-28 12:21:38,473 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:21:38,474 tacult.pit INFO Playing match: NNMCTS_sims2 vs NNMCTS_sims512
2025-01-28 12:31:47,380 tacult.pit INFO 
Statistics After Match: NNMCTS_sims2 vs NNMCTS_sims512
2025-01-28 12:31:47,380 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:31:47,380 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:31:47,380 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:31:47,381 tacult.pit INFO NNMCTS_sims512                    2199.1      56    47      0      9    83.9%     0.0%    16.1%
2025-01-28 12:31:47,381 tacult.pit INFO NNMCTS_sims64                     1898.4      48    27      8     13    56.2%    16.7%    27.1%
2025-01-28 12:31:47,381 tacult.pit INFO NNMCTS_sims256                    1850.6      32    23      1      8    71.9%     3.1%    25.0%
2025-01-28 12:31:47,381 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:31:47,381 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:31:47,381 tacult.pit INFO NNMCTS_sims16                     1551.5      24    15      6      3    62.5%    25.0%    12.5%
2025-01-28 12:31:47,381 tacult.pit INFO NNMCTS_sims2                      1546.3      48     8     26     14    16.7%    54.2%    29.2%
2025-01-28 12:31:47,381 tacult.pit INFO NNMCTS_sims4                      1486.4      32    11     11     10    34.4%    34.4%    31.2%
2025-01-28 12:31:47,381 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:31:47,381 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:31:47,381 tacult.pit INFO Random                            1164.6      40     3     36      1     7.5%    90.0%     2.5%
2025-01-28 12:31:47,382 tacult.pit INFO RawMCTS_sims64_rollouts8          1078.2      48     7     37      4    14.6%    77.1%     8.3%
2025-01-28 12:31:47,382 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:31:47,382 tacult.pit INFO Playing match: NNMCTS_sims64 vs RawMCTS_sims64_rollouts8
2025-01-28 12:33:29,276 tacult.pit INFO 
Statistics After Match: NNMCTS_sims64 vs RawMCTS_sims64_rollouts8
2025-01-28 12:33:29,276 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:33:29,276 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:33:29,276 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:33:29,277 tacult.pit INFO NNMCTS_sims512                    2199.1      56    47      0      9    83.9%     0.0%    16.1%
2025-01-28 12:33:29,277 tacult.pit INFO NNMCTS_sims64                     1902.2      56    35      8     13    62.5%    14.3%    23.2%
2025-01-28 12:33:29,277 tacult.pit INFO NNMCTS_sims256                    1850.6      32    23      1      8    71.9%     3.1%    25.0%
2025-01-28 12:33:29,277 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:33:29,277 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:33:29,277 tacult.pit INFO NNMCTS_sims16                     1551.5      24    15      6      3    62.5%    25.0%    12.5%
2025-01-28 12:33:29,278 tacult.pit INFO NNMCTS_sims2                      1546.3      48     8     26     14    16.7%    54.2%    29.2%
2025-01-28 12:33:29,278 tacult.pit INFO NNMCTS_sims4                      1486.4      32    11     11     10    34.4%    34.4%    31.2%
2025-01-28 12:33:29,278 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:33:29,278 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:33:29,278 tacult.pit INFO Random                            1164.6      40     3     36      1     7.5%    90.0%     2.5%
2025-01-28 12:33:29,278 tacult.pit INFO RawMCTS_sims64_rollouts8          1074.5      56     7     45      4    12.5%    80.4%     7.1%
2025-01-28 12:33:29,278 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:33:29,279 tacult.pit INFO Playing match: NNMCTS_sims16 vs NNMCTS_sims64
2025-01-28 12:35:12,563 tacult.pit INFO 
Statistics After Match: NNMCTS_sims16 vs NNMCTS_sims64
2025-01-28 12:35:12,563 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:35:12,563 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:35:12,563 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:35:12,563 tacult.pit INFO NNMCTS_sims512                    2199.1      56    47      0      9    83.9%     0.0%    16.1%
2025-01-28 12:35:12,563 tacult.pit INFO NNMCTS_sims256                    1850.6      32    23      1      8    71.9%     3.1%    25.0%
2025-01-28 12:35:12,564 tacult.pit INFO NNMCTS_sims64                     1808.3      64    37      9     18    57.8%    14.1%    28.1%
2025-01-28 12:35:12,564 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:35:12,564 tacult.pit INFO NNMCTS_sims16                     1650.2      32    16      8      8    50.0%    25.0%    25.0%
2025-01-28 12:35:12,564 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:35:12,565 tacult.pit INFO NNMCTS_sims2                      1546.3      48     8     26     14    16.7%    54.2%    29.2%
2025-01-28 12:35:12,565 tacult.pit INFO NNMCTS_sims4                      1486.4      32    11     11     10    34.4%    34.4%    31.2%
2025-01-28 12:35:12,565 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:35:12,565 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:35:12,565 tacult.pit INFO Random                            1164.6      40     3     36      1     7.5%    90.0%     2.5%
2025-01-28 12:35:12,565 tacult.pit INFO RawMCTS_sims64_rollouts8          1074.5      56     7     45      4    12.5%    80.4%     7.1%
2025-01-28 12:35:12,565 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:35:12,566 tacult.pit INFO Playing match: NNMCTS_sims16 vs Random
2025-01-28 12:35:31,442 tacult.pit INFO 
Statistics After Match: NNMCTS_sims16 vs Random
2025-01-28 12:35:31,442 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:35:31,442 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:35:31,442 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:35:31,442 tacult.pit INFO NNMCTS_sims512                    2199.1      56    47      0      9    83.9%     0.0%    16.1%
2025-01-28 12:35:31,443 tacult.pit INFO NNMCTS_sims256                    1850.6      32    23      1      8    71.9%     3.1%    25.0%
2025-01-28 12:35:31,443 tacult.pit INFO NNMCTS_sims64                     1808.3      64    37      9     18    57.8%    14.1%    28.1%
2025-01-28 12:35:31,443 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:35:31,443 tacult.pit INFO NNMCTS_sims16                     1669.0      40    24      8      8    60.0%    20.0%    20.0%
2025-01-28 12:35:31,443 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:35:31,443 tacult.pit INFO NNMCTS_sims2                      1546.3      48     8     26     14    16.7%    54.2%    29.2%
2025-01-28 12:35:31,443 tacult.pit INFO NNMCTS_sims4                      1486.4      32    11     11     10    34.4%    34.4%    31.2%
2025-01-28 12:35:31,443 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:35:31,443 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:35:31,444 tacult.pit INFO Random                            1139.1      48     3     44      1     6.2%    91.7%     2.1%
2025-01-28 12:35:31,444 tacult.pit INFO RawMCTS_sims64_rollouts8          1074.5      56     7     45      4    12.5%    80.4%     7.1%
2025-01-28 12:35:31,444 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:35:31,444 tacult.pit INFO Playing match: NNMCTS_sims16 vs NNMCTS_sims256
2025-01-28 12:41:10,524 tacult.pit INFO 
Statistics After Match: NNMCTS_sims16 vs NNMCTS_sims256
2025-01-28 12:41:10,524 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:41:10,524 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:41:10,524 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:41:10,524 tacult.pit INFO NNMCTS_sims512                    2199.1      56    47      0      9    83.9%     0.0%    16.1%
2025-01-28 12:41:10,524 tacult.pit INFO NNMCTS_sims256                    1888.2      40    29      1     10    72.5%     2.5%    25.0%
2025-01-28 12:41:10,524 tacult.pit INFO NNMCTS_sims64                     1808.3      64    37      9     18    57.8%    14.1%    28.1%
2025-01-28 12:41:10,524 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:41:10,524 tacult.pit INFO NNMCTS_sims16                     1637.0      48    24     14     10    50.0%    29.2%    20.8%
2025-01-28 12:41:10,525 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:41:10,525 tacult.pit INFO NNMCTS_sims2                      1546.3      48     8     26     14    16.7%    54.2%    29.2%
2025-01-28 12:41:10,525 tacult.pit INFO NNMCTS_sims4                      1486.4      32    11     11     10    34.4%    34.4%    31.2%
2025-01-28 12:41:10,525 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:41:10,525 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:41:10,525 tacult.pit INFO Random                            1139.1      48     3     44      1     6.2%    91.7%     2.1%
2025-01-28 12:41:10,525 tacult.pit INFO RawMCTS_sims64_rollouts8          1074.5      56     7     45      4    12.5%    80.4%     7.1%
2025-01-28 12:41:10,525 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:41:10,525 tacult.pit INFO Playing match: NNMCTS_sims256 vs RawMCTS_sims64_rollouts8
2025-01-28 12:46:42,255 tacult.pit INFO 
Statistics After Match: NNMCTS_sims256 vs RawMCTS_sims64_rollouts8
2025-01-28 12:46:42,255 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:46:42,255 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:46:42,256 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:46:42,256 tacult.pit INFO NNMCTS_sims512                    2199.1      56    47      0      9    83.9%     0.0%    16.1%
2025-01-28 12:46:42,256 tacult.pit INFO NNMCTS_sims256                    1891.1      48    37      1     10    77.1%     2.1%    20.8%
2025-01-28 12:46:42,256 tacult.pit INFO NNMCTS_sims64                     1808.3      64    37      9     18    57.8%    14.1%    28.1%
2025-01-28 12:46:42,256 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:46:42,256 tacult.pit INFO NNMCTS_sims16                     1637.0      48    24     14     10    50.0%    29.2%    20.8%
2025-01-28 12:46:42,256 tacult.pit INFO NNMCTS_sims32                     1570.5      16     8      4      4    50.0%    25.0%    25.0%
2025-01-28 12:46:42,256 tacult.pit INFO NNMCTS_sims2                      1546.3      48     8     26     14    16.7%    54.2%    29.2%
2025-01-28 12:46:42,256 tacult.pit INFO NNMCTS_sims4                      1486.4      32    11     11     10    34.4%    34.4%    31.2%
2025-01-28 12:46:42,256 tacult.pit INFO RawMCTS_sims256_rollouts8         1260.3      64     8     47      9    12.5%    73.4%    14.1%
2025-01-28 12:46:42,256 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:46:42,256 tacult.pit INFO Random                            1139.1      48     3     44      1     6.2%    91.7%     2.1%
2025-01-28 12:46:42,256 tacult.pit INFO RawMCTS_sims64_rollouts8          1070.8      64     7     53      4    10.9%    82.8%     6.2%
2025-01-28 12:46:42,256 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:46:42,256 tacult.pit INFO Playing match: NNMCTS_sims32 vs RawMCTS_sims256_rollouts8
2025-01-28 12:49:03,057 tacult.pit INFO 
Statistics After Match: NNMCTS_sims32 vs RawMCTS_sims256_rollouts8
2025-01-28 12:49:03,058 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:49:03,058 tacult.pit INFO Agent                          Rating     Games    Wins   Losses Draws  Win Rate Loss Rate Draw Rate
2025-01-28 12:49:03,058 tacult.pit INFO ----------------------------------------------------------------------------------------------------
2025-01-28 12:49:03,058 tacult.pit INFO NNMCTS_sims512                    2199.1      56    47      0      9    83.9%     0.0%    16.1%
2025-01-28 12:49:03,058 tacult.pit INFO NNMCTS_sims256                    1891.1      48    37      1     10    77.1%     2.1%    20.8%
2025-01-28 12:49:03,058 tacult.pit INFO NNMCTS_sims64                     1808.3      64    37      9     18    57.8%    14.1%    28.1%
2025-01-28 12:49:03,058 tacult.pit INFO NNMCTS_sims128                    1797.8      40    24      4     12    60.0%    10.0%    30.0%
2025-01-28 12:49:03,058 tacult.pit INFO NNMCTS_sims16                     1637.0      48    24     14     10    50.0%    29.2%    20.8%
2025-01-28 12:49:03,058 tacult.pit INFO NNMCTS_sims2                      1546.3      48     8     26     14    16.7%    54.2%    29.2%
2025-01-28 12:49:03,058 tacult.pit INFO NNMCTS_sims32                     1526.4      24    13      5      6    54.2%    20.8%    25.0%
2025-01-28 12:49:03,059 tacult.pit INFO NNMCTS_sims4                      1486.4      32    11     11     10    34.4%    34.4%    31.2%
2025-01-28 12:49:03,059 tacult.pit INFO RawMCTS_sims256_rollouts8         1278.9      72     9     52     11    12.5%    72.2%    15.3%
2025-01-28 12:49:03,059 tacult.pit INFO NNMCTS_sims8                      1241.0      32    10     11     11    31.2%    34.4%    34.4%
2025-01-28 12:49:03,059 tacult.pit INFO Random                            1139.1      48     3     44      1     6.2%    91.7%     2.1%
2025-01-28 12:49:03,059 tacult.pit INFO RawMCTS_sims64_rollouts8          1070.8      64     7     53      4    10.9%    82.8%     6.2%
2025-01-28 12:49:03,059 tacult.pit INFO ----------------------------------------------------------------------------------------------------

2025-01-28 12:49:03,059 tacult.pit INFO Playing match: NNMCTS_sims64 vs NNMCTS_sims256
